Hostname,Last Seen,First Seen,Platform,OS Version,OS Build,OS Product Name,Kernel Version,Model,Manufacturer,Type,Chassis,OU,Site,Prevention Policy,Response Policy,Sensor Update Policy,USB Device Policy,Host ID,Local IP,Connection IP,Default Gateway IP,External IP,Domain,MAC Address,Connection MAC Address,Status,CPUID,Serial Number,Sensor Version,Sensor Tags,Cloud Service Provider,Cloud Service Account ID,Cloud Service Instance ID,Cloud Service Zone/Group,RFM,Deployment Type,Email,Pod ID,Pod Name,Pod Namespace,Pod Labels,Pod Annotations,Pod IP4,Pod IP6,Pod Hostname,Pod Host IP4,Pod Host IP6,Pod Service Account Name,Host Groups
5560-9RM56M3,2023-05-02T17:28:21Z,2022-06-24T14:38:47Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Precision 5560,Dell Inc.,Workstation,Laptop,Workstations,DM,"TCB - Workstation Prevent Dynamic 
01 May 23 13:42 UTC","Full Response - Base
24 Jun 22 14:46 UTC","Windows Workstations N-1
29 Mar 23 14:26 UTC","Monitor - TCB - Base
24 Jun 22 14:46 UTC",17be2da1c49844359895c08b7866ce0f,10.128.120.15,10.128.120.15,192.168.1.254,63.98.103.66,tcbna.net,a0-29-19-ff-52-a2,a0-29-19-ff-52-a2,normal,526033,9RM56M3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
RLTIESBAS2,2023-05-02T17:15:01Z,2022-02-20T22:30:22Z,Windows,Windows Server 2012 R2,9600,Windows Server 2012 R2 Standard,6.3.9600.20919,VMware Virtual Platform,"VMware, Inc.",Server,Other,"App, Compute, Servers, Global",RL,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:04 UTC","Windows Servers
24 Apr 23 19:02 UTC","platform_default
13 Apr 23 14:39 UTC",b69523ef228b46b191aa9d7d09e61be3,10.64.106.203,10.64.106.203,10.64.106.1,63.98.103.65,tcbna.net,00-50-56-bd-2d-be,00-50-56-bd-2d-be,normal,329296,VMware-42 3d 3b 0d 94 55 d5 c2-82 6f ff 59 67 24 fb 83,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
7420-3HV29K3,2023-05-02T17:19:17Z,2022-03-23T16:16:55Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Latitude 7420,Dell Inc.,Workstation,Laptop,Workstations,RD,"TCB - Workstation Prevent Dynamic 
28 Apr 23 20:16 UTC","Full Response - Base
23 Mar 22 16:24 UTC","Windows Workstations N-1
29 Mar 23 03:32 UTC","Monitor - TCB - Base
13 Apr 23 17:20 UTC",29ca0f4ec27c4e3db227cdea8f1114a7,10.161.129.170,10.161.129.170,192.168.5.1,63.98.103.64,tcbna.net,00-05-9a-3c-7a-00,00-05-9a-3c-7a-00,normal,526017,3HV29K3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
TCBPMSLSAS01,2023-05-02T17:17:59Z,2022-02-22T02:34:21Z,Windows,Windows Server 2019,17763,Windows Server 2019 Standard,10.0.17763.4252,VMware Virtual Platform,"VMware, Inc.",Server,Other,"App, Management, Servers, Global",RD,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:03 UTC","Windows Servers
24 Apr 23 19:26 UTC","platform_default
13 Apr 23 16:57 UTC",a31ede5667e34bc89dc7dd920ae304fb,10.32.106.41,10.32.106.41,10.32.106.1,63.98.103.64,tcbna.net,00-50-56-9c-83-ce,00-50-56-9c-83-ce,normal,263920,VMware-42 1c 8a fc f7 e0 f1 30-25 28 9c fe 4b 98 f9 f4,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
AVD-TCBONE-2f79,2023-05-02T13:29:44Z,2023-05-02T13:29:43Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2604,Virtual Machine,Microsoft Corporation,Server,Desktop,,,"AVD - Windows Server Prevent
02 May 23 13:31 UTC","Full Response - Base
02 May 23 13:31 UTC","Windows Servers
Changes pending","platform_default
02 May 23 13:31 UTC",525b3c47cbc84a2187506bfe8c52a64c,10.112.81.67,10.112.81.67,10.112.80.1,63.98.103.64,,00-0d-3a-70-9e-08,00-0d-3a-70-9e-08,normal,394918,0000-0011-7184-9614-7212-4860-06,6.51.16510.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,a2a07628-9c62-4576-a445-9940f2cb4879,RG-SC-NERDIO-NME,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
5560-9F1HZH3,2023-05-02T17:33:26Z,2021-12-08T17:06:46Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Precision 5560,Dell Inc.,Workstation,Laptop,Workstations,RD,"TCB - Workstation Prevent Dynamic 
28 Apr 23 20:29 UTC","Full Response - Base
08 Dec 21 17:19 UTC","Windows Workstations N-1
29 Mar 23 13:57 UTC","Monitor - TCB - Base
26 Apr 23 23:21 UTC",9c5992d8ea054906b4847be9fed36f9b,10.177.130.164,10.177.130.164,192.168.86.1,104.182.100.10,tcbna.net,00-05-9a-3c-7a-00,00-05-9a-3c-7a-00,normal,526033,9F1HZH3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
5560-J80TGK3,2023-05-02T17:20:40Z,2021-12-16T15:58:23Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Precision 5560,Dell Inc.,Workstation,Laptop,Workstations,RL,"TCB - Workstation Prevent Dynamic 
28 Apr 23 20:16 UTC","Full Response - Base
16 Dec 21 16:00 UTC","Windows Workstations N-1
29 Mar 23 02:14 UTC","Monitor - TCB - Base
14 Apr 23 01:21 UTC",211d7cc5c77d422c9701d2127a6f825a,10.132.248.63,10.132.248.63,10.132.248.1,63.98.103.65,tcbna.net,70-a6-cc-e2-4a-05,70-a6-cc-e2-4a-05,normal,526033,J80TGK3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
RLDIFGLTWS1,2023-05-02T17:22:24Z,2022-02-20T21:15:24Z,Windows,Windows Server 2016,14393,Windows Server 2016 Standard,10.0.14393.5850,VMware Virtual Platform,"VMware, Inc.",Server,Other,"Web, Compute, Servers, Global",RL,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:04 UTC","Windows Servers
24 Apr 23 19:23 UTC","platform_default
13 Apr 23 13:14 UTC",884fc95661d1483ea43e132df6b09f96,10.144.106.18,10.144.106.18,10.144.106.1,63.98.103.65,tcbna.net,00-50-56-bd-f6-f1,00-50-56-bd-f6-f1,normal,263920,VMware-42 3d fc 77 e0 78 b5 e5-e5 6b 5f 36 6d c8 07 ae,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
TCBPICNTLWS02,2023-05-02T17:06:06Z,2022-02-22T01:01:22Z,Windows,Windows Server 2019,17763,Windows Server 2019 Standard,10.0.17763.4252,VMware Virtual Platform,"VMware, Inc.",Server,Other,"Web, Compute, Servers, Global",RL,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:07 UTC","Windows Servers
24 Apr 23 19:17 UTC","platform_default
13 Apr 23 05:43 UTC",2db53dbf07b540d58c893a9a8956f032,10.16.64.63,10.16.64.63,10.16.64.1,63.98.103.64,tcbna.net,00-50-56-9c-af-10,00-50-56-9c-af-10,normal,263920,VMware-42 1c 35 71 0e 4f 24 ba-b1 87 0c 63 7b b3 9c 1f,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
AVD-TCBTWO-017b,2023-05-02T14:06:58Z,2023-05-02T14:07:01Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2604,Virtual Machine,Microsoft Corporation,Server,Desktop,,,"AVD - Windows Server Prevent
02 May 23 14:08 UTC","Full Response - Base
02 May 23 14:08 UTC","Windows Servers
Changes pending","platform_default
02 May 23 14:08 UTC",e7ee7667fb1c4727bb50f655e94339c0,10.112.81.94,10.112.81.94,10.112.80.1,63.98.103.64,,00-22-48-a9-40-5a,00-22-48-a9-40-5a,normal,394918,0000-0002-7126-6401-1069-5395-09,6.51.16510.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,25a5518b-b6c9-44b5-a0ed-b5941654f704,RG-SC-NERDIO-NME,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
AVD-OSDEV-9f04,2023-05-02T17:10:55Z,2023-03-14T12:49:48Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2846,Virtual Machine,Microsoft Corporation,Server,Desktop,AVD,SC,"AVD - Windows Server Prevent
14 Mar 23 12:50 UTC","Full Response - Base
14 Mar 23 12:50 UTC","Windows Servers
24 Apr 23 19:25 UTC","platform_default
13 Apr 23 06:39 UTC",bbd3d747a1af4df2bfd6e7788f485fa1,10.112.80.119,10.112.80.119,10.112.80.1,63.98.103.64,tcbna.net,60-45-bd-e3-59-60,60-45-bd-e3-59-60,normal,394918,0000-0004-5859-1847-2922-4833-31,6.52.16606.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,3fa4748d-cb72-4a83-85dd-ec1a52ab0414,RG-SC-VDI-VM,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers TCBNA.net,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
D11MZRTOAS01,2023-05-02T17:35:44Z,2022-02-21T03:24:19Z,Windows,Windows Server 2016,14393,Windows Server 2016 Standard,10.0.14393.5850,VMware Virtual Platform,"VMware, Inc.",Server,Other,"App, Management, Servers, Global",CD,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:41 UTC","Full Response - Base
01 Mar 22 20:03 UTC","Windows Servers
24 Apr 23 18:56 UTC","platform_default
13 Apr 23 06:49 UTC",9c949b1a232c4797b6a6323bbbcccb3a,10.160.96.35,10.160.96.35,10.160.96.1,63.98.103.64,tcbna.net,00-50-56-84-f0-0c,00-50-56-84-f0-0c,normal,263920,VMware-42 04 58 71 c9 84 fd 58-a0 d5 5d 42 e8 ec 3c dd,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
RDPIWNWVAS3,2023-05-02T17:21:26Z,2022-02-21T03:24:19Z,Windows,Windows Server 2016,14393,Windows Server 2016 Standard,10.0.14393.5850,VMware Virtual Platform,"VMware, Inc.",Server,Other,"App, Compute, Servers, Global",RD,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:03 UTC","Windows Servers
24 Apr 23 19:03 UTC","platform_default
27 Apr 23 05:08 UTC",b9ca8c5da3494542a68a4852bdfec39d,10.32.107.102,10.32.107.102,10.32.106.1,63.98.103.64,tcbna.net,00-50-56-bc-6a-40,00-50-56-bc-6a-40,normal,263920,VMware-42 3c b4 9d a6 4d fe 56-76 20 c9 45 35 69 4e df,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
AVD-TRSRY-5873,2023-05-02T15:07:47Z,2022-12-12T17:30:53Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2604,Virtual Machine,Microsoft Corporation,Server,Desktop,AVD,SC,"AVD - Windows Server Prevent
12 Dec 22 17:33 UTC","Full Response - Base
12 Dec 22 17:33 UTC","Windows Servers
25 Apr 23 05:18 UTC","platform_default
27 Apr 23 05:03 UTC",4625c66620314037882b9e1cfc56be67,10.112.80.213,10.112.80.213,10.112.80.1,63.98.103.64,tcbna.net,60-45-bd-e3-d0-7f,60-45-bd-e3-d0-7f,normal,394918,0000-0005-5072-6315-3127-8337-44,6.52.16606.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,4c6dbaa8-b6c8-4090-90bc-db1e25daa514,RG-SC-NERDIO-NME,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers TCBNA.net,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
AVD-TEST-4c53,2023-05-02T15:35:57Z,2023-01-19T18:23:17Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2486,Virtual Machine,Microsoft Corporation,Server,Desktop,AVD,SC,"AVD - Windows Server Prevent
19 Jan 23 18:24 UTC","Full Response - Base
19 Jan 23 18:24 UTC","Windows Servers
25 Apr 23 11:07 UTC","platform_default
19 Jan 23 18:24 UTC",d57902ebed80443daf41597ce62434c3,10.112.80.168,10.112.80.168,10.112.80.1,63.98.103.64,tcbna.net,00-0d-3a-72-2a-d9,00-0d-3a-72-2a-d9,normal,394918,0000-0009-9687-8745-1299-6440-50,6.52.16606.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,8a583f5e-bc16-4292-8877-504a8b1924ae,RG-SC-NERDIO-NME,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers TCBNA.net,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
fin-dev-Mary,2023-05-02T17:21:56Z,2022-06-17T04:01:14Z,Windows,Windows Server 2016,14393,Windows Server 2016 Datacenter,10.0.14393.5850,Virtual Machine,Microsoft Corporation,Server,Desktop,"Fin-Dev, BDCF Servers",Default-First-Site-Name,"BDCF Windows Servers 
17 Aug 22 21:02 UTC","Full Response - Base
17 Jun 22 04:02 UTC","Windows Servers
24 Apr 23 19:20 UTC","platform_default
13 Apr 23 07:26 UTC",e9725e3cf3d84bf18a2d721591919edd,10.1.0.71,10.1.0.71,10.1.0.65,20.225.100.170,internal.bdcfsoftware.com,00-0d-3a-eb-ba-9e,00-0d-3a-eb-ba-9e,normal,329300,0000-0004-6802-8636-2591-5117-40,6.52.16606.0,SensorGroupingTags/BDCF/Windows/Server,AZURE,2d1ea2ce-5bc5-462d-a784-b1c8a7668b21,40f3b7a6-495f-44bc-8f0c-9e80f6f8ed46,FIN-DEV-GROUP,no,,,,,,,,,,,,,,"BDCF Windows Servers ,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
AVD-TCBTWO-5a0a,2023-05-02T17:23:06Z,2023-05-02T17:23:05Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2604,Virtual Machine,Microsoft Corporation,Server,Desktop,,,"AVD - Windows Server Prevent
02 May 23 17:25 UTC","Full Response - Base
02 May 23 17:25 UTC","Windows Servers
02 May 23 17:25 UTC","platform_default
02 May 23 17:25 UTC",21b414e0c77647dd9f75dbeb6deed21e,10.112.80.109,10.112.80.109,10.112.80.1,63.98.103.64,,60-45-bd-e2-ec-03,60-45-bd-e2-ec-03,normal,394918,0000-0004-9178-8651-3611-6890-20,6.52.16606.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,443fd7ba-6182-4c3c-856d-defb229f92b9,RG-SC-NERDIO-NME,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
5560-GJWTGK3,2023-05-02T17:00:36Z,2022-06-18T01:47:58Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Precision 5560,Dell Inc.,Workstation,Laptop,Workstations,RL,"TCB - Workstation Prevent Dynamic 
28 Apr 23 20:35 UTC","Full Response - Base
18 Jun 22 01:55 UTC","Windows Workstations N-1
29 Mar 23 01:57 UTC","Monitor - TCB - Base
13 Apr 23 21:26 UTC",92be26c529244e1aab9313927a937e27,192.168.50.209,10.161.129.234,192.168.50.1,63.98.103.64,tcbna.net,70-a6-cc-e2-92-c6,00-05-9a-3c-7a-00,normal,526033,GJWTGK3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
RDPIALTAS1,2023-05-02T17:25:21Z,2022-02-21T03:28:31Z,Windows,Windows Server 2016,14393,Windows Server 2016 Standard,10.0.14393.5850,VMware Virtual Platform,"VMware, Inc.",Server,Other,"App, Compute, Servers, Global",RD,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:03 UTC","Windows Servers
24 Apr 23 19:02 UTC","platform_default
27 Apr 23 02:14 UTC",c47e31b8f6c34cbca64aad90a86dbf6b,10.32.106.105,10.32.106.105,10.32.106.1,63.98.103.64,tcbna.net,00-50-56-bc-08-0e,00-50-56-bc-08-0e,normal,329296,VMware-42 3c 90 f2 ac 87 5f 6f-8c 2c 1a ae 0b cf 8d bd,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
7420-GKP09K3,2023-05-02T17:09:29Z,2022-03-04T20:09:40Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Latitude 7420,Dell Inc.,Workstation,Laptop,Workstations,FT,"TCB - Workstation Prevent Dynamic 
28 Apr 23 20:18 UTC","Full Response - Base
04 Mar 22 20:17 UTC","Windows Workstations N-1
29 Mar 23 14:38 UTC","Monitor - TCB - Base
14 Apr 23 02:10 UTC",0cbd9cbe552243d0b4e1a886c853a29e,10.10.34.64,10.10.34.64,10.10.34.1,63.98.103.72,tcbna.net,a0-29-19-cd-51-4b,a0-29-19-cd-51-4b,normal,526017,GKP09K3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
5560-CHRTGK3,2023-05-02T17:18:26Z,2022-01-12T19:12:58Z,Windows,Windows 10,19045,Windows 10 Enterprise,10.0.19045.2728,Precision 5560,Dell Inc.,Workstation,Laptop,Workstations,RL,"TCB - Workstation Prevent Dynamic 
01 May 23 13:57 UTC","Full Response - Base
12 Jan 22 19:13 UTC","Windows Workstations N-1
29 Mar 23 13:54 UTC","Monitor - TCB - Base
12 Jan 22 19:22 UTC",36e0b16a7191472388ea2715e2960133,10.132.120.13,10.132.120.13,10.132.248.1,63.98.103.65,tcbna.net,34-48-ed-e4-87-fd,34-48-ed-e4-87-fd,normal,526033,CHRTGK3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
TCBTZMVTWS02,2023-05-02T17:08:40Z,2022-02-21T08:47:42Z,Windows,Windows Server 2019,17763,Windows Server 2019 Standard,10.0.17763.4252,VMware Virtual Platform,"VMware, Inc.",Server,Other,,,"TCB - Win Servers - Prevent - Dynamic
17 Aug 22 21:01 UTC","Full Response - Base
03 Mar 22 16:23 UTC","Windows Servers
24 Apr 23 18:56 UTC","platform_default
13 Apr 23 12:48 UTC",c54d02f971ea4c7fa14f60dddc3a3953,10.240.244.21,10.240.244.21,10.240.244.1,63.98.103.64,,00-50-56-9c-d0-24,00-50-56-9c-d0-24,normal,263920,VMware-42 1c 85 54 83 0e 04 39-4c 8f 85 2b 1f 2d 18 66,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,Windows Servers - Detect - Dynamic
RLPIVSTCAS1,2023-05-02T17:10:29Z,2022-02-21T03:10:20Z,Windows,Windows Server 2012 R2,9600,Windows Server 2012 R2 Standard,6.3.9600.20919,VMware Virtual Platform,"VMware, Inc.",Server,Other,"PROD, SERVERS, TEMPORARY, Servers, Global",RL,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:44 UTC","Full Response - Base
01 Mar 22 20:06 UTC","Windows Servers
24 Apr 23 18:59 UTC","platform_default
27 Apr 23 02:24 UTC",a01d56bd9f5440f59ce62facfa26713a,10.64.106.155,10.64.106.155,10.64.106.1,63.98.103.65,tcbna.net,00-50-56-88-34-f5,00-50-56-88-34-f5,normal,263920,VMware-42 08 67 56 6f b1 fa 31-87 bd 88 95 fe a6 1f c8,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
AZTIDTAGAS01,2023-05-02T17:33:21Z,2022-02-22T02:37:48Z,Windows,Windows Server 2019,17763,Windows Server 2019 Datacenter,10.0.17763.4252,Virtual Machine,Microsoft Corporation,Server,Desktop,"VIRTUAL NAMES, Objects, Global",,"TCB - Win Servers - Prevent - Dynamic
17 Aug 22 21:01 UTC","Full Response - Base
01 Mar 22 20:04 UTC","Windows Servers
24 Apr 23 19:25 UTC","platform_default
14 Apr 23 04:27 UTC",fa355b90042343b9a55f4795ddcba468,10.112.96.25,10.112.96.25,10.112.96.17,63.98.103.64,tcbna.net,00-0d-3a-77-d5-94,00-0d-3a-77-d5-94,normal,329303,0000-0000-9743-4767-8294-6879-82,6.52.16606.0,,AZURE,601e160d-3e50-471a-b8d0-c6ee05294b7e,0d85940d-147b-40ee-b23a-5e9244d10d8d,RG-SC-DT-TEST,no,,,,,,,,,,,,,,"Servers TCBNA.net,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
AVD-OSDEV-c6e4,2023-05-02T17:27:48Z,2023-01-05T17:04:19Z,Windows,Windows Server 2019 (RDP Session Host),19044,Windows 10 Enterprise for Virtual Desktops,10.0.19044.2846,Virtual Machine,Microsoft Corporation,Server,Desktop,AVD,SC,"AVD - Windows Server Prevent
05 Jan 23 17:06 UTC","Full Response - Base
05 Jan 23 17:06 UTC","Windows Servers
25 Apr 23 06:38 UTC","platform_default
13 Apr 23 13:42 UTC",11917fcb52f54b16954d20ab741306c3,10.112.81.9,10.112.81.9,10.112.80.1,63.98.103.64,tcbna.net,00-22-48-aa-04-78,00-22-48-aa-04-78,normal,394918,0000-0000-7226-4905-9615-6565-89,6.52.16606.0,,AZURE,6980d16e-7ca9-4dc4-ab41-a4c5942b435c,0a075d7d-afa9-4a8d-b477-f84d5be31684,RG-SC-VDI-VM,no,,,,,,,,,,,,,,"AVD Windows Servers,AVD Windows Servers Dynamic,Servers TCBNA.net,Servers Windows Virtual Machines ,Windows Servers - Detect - Dynamic"
RLDIALBIWS2,2023-05-02T17:31:41Z,2022-02-20T21:13:41Z,Windows,Windows Server 2016,14393,Windows Server 2016 Standard,10.0.14393.5850,VMware Virtual Platform,"VMware, Inc.",Server,Other,"Web, Compute, Servers, Global",RL,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:41 UTC","Full Response - Base
01 Mar 22 20:02 UTC","Windows Servers
24 Apr 23 18:57 UTC","platform_default
14 Apr 23 04:59 UTC",a6aa5ef048944f2ea611f7e999e6325c,10.64.107.162,10.64.107.161,10.64.106.1,63.98.103.65,tcbna.net,00-50-56-bd-98-19,00-50-56-bd-98-19,normal,132689,VMware-42 3d 48 cc 0c 18 b5 67-1e 01 b5 4e 9d 3b d8 2b,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
TCBTIDDOGIS01,2023-05-02T17:23:08Z,2022-09-22T18:20:17Z,Windows,Windows Server 2019,17763,Windows Server 2019 Standard,10.0.17763.4252,VMware Virtual Platform,"VMware, Inc.",Server,Other,"App, Compute, Servers, Global",RL,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
22 Sep 22 18:22 UTC","Windows Servers
24 Apr 23 19:23 UTC","platform_default
27 Apr 23 05:08 UTC",855b210d597146cd87a859ccdebdc43a,172.29.208.1,10.16.144.78,10.16.144.1,63.98.103.64,tcbna.net,00-15-5d-df-2a-b3,00-50-56-9c-eb-ed,normal,263920,VMware-42 1c ab 35 e7 41 4d d3-f6 61 b3 40 e4 99 a1 98,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
DA7WIN10AS01,2023-05-02T17:26:03Z,2022-01-28T19:34:37Z,Windows,Windows 10,19045,Windows 10 Enterprise,10.0.19045.2251,VMware Virtual Platform,"VMware, Inc.",Workstation,Other,"Production, Workstations, Azure Synced Objects",RLT,"platform_default
04 Apr 23 16:36 UTC","Full Response - Base
15 Feb 22 20:09 UTC","Test Sensor Update Policy
17 Apr 23 18:23 UTC","Monitor - TCB - Base
13 Apr 23 05:26 UTC",c398c958b5714ef58f3579926b95899d,10.192.106.211,10.192.106.211,10.192.106.1,63.98.103.70,testtcbna.net,00-50-56-9c-33-b1,00-50-56-9c-33-b1,normal,329296,VMware-42 1c 62 9c 84 d4 09 9c-e7 07 88 ca 30 8f fe 5b,6.53.16705.0,,,,,,no,,,,,,,,,,,,,,"Windows Servers - Testtcbna.net,Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic"
RDPIBASTS1,2023-05-02T17:17:05Z,2022-02-22T00:36:46Z,Windows,Windows Server 2016,14393,Windows Server 2016 Standard,10.0.14393.5850,VMware Virtual Platform,"VMware, Inc.",Server,Other,"Bastion, RDS/TS, Compute, Servers, Global",RD,"TCB - Win Servers - Prevent - Dynamic
25 Jan 23 15:42 UTC","Full Response - Base
01 Mar 22 20:05 UTC","Windows Servers
24 Apr 23 19:08 UTC","platform_default
13 Apr 23 12:55 UTC",9e74e48cb2df451cb2bccb4553b57196,10.32.48.151,10.32.48.151,10.32.48.1,63.98.103.64,tcbna.net,00-50-56-bc-c3-46,00-50-56-bc-c3-46,normal,263920,VMware-42 3c 1f c8 7e 07 05 ca-1d 55 ee 6c 16 8a 07 62,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Servers TCBNA.net,VMWare ,Windows Servers - Detect - Dynamic"
5560-9D7DGK3,2023-05-02T17:25:42Z,2022-02-01T15:02:42Z,Windows,Windows 10,19044,Windows 10 Enterprise,10.0.19044.2728,Precision 5560,Dell Inc.,Workstation,Laptop,Workstations,DM,"TCB - Workstation Prevent Dynamic 
28 Apr 23 20:34 UTC","Full Response - Base
01 Feb 22 15:03 UTC","Windows Workstations N-1
29 Mar 23 02:05 UTC","Monitor - TCB - Base
01 Feb 22 20:17 UTC",fdfa687b7e224aacb1070274ca5e4203,10.132.244.103,10.132.244.103,10.132.244.1,63.98.103.66,tcbna.net,80-38-fb-8a-d7-cf,80-38-fb-8a-d7-cf,normal,526033,9D7DGK3,6.52.16606.0,,,,,,no,,,,,,,,,,,,,,"Windows Workstations - Detect - Dynamic,Windows Workstations - Prevent - Dynamic,Workstations TCBNA.net"
